,SignatureLSTM-2-2,SignatureGRU-2-2,SignatureLSTM-3-2,SignatureGRU-3-2,SignatureLSTM-3-3,SignatureGRU-3-3,SignatureLSTM-2_10-2,SignatureGRU-2_10-2,SignatureLSTM-3-3-3,SignatureGRU-3-3-3,SignatureLSTM-4-4,SignatureGRU-4-4,SignatureLSTM-3-3-flatten,SignatureGRU-3-3-flatten,GRU,LSTM,GRU-3,LSTM-3,GRU-flatten,LSTM-flatten
1,0.026122884645851642,0.02622548666675103,0.026053611286391297,0.026268822292411443,0.026204690441638666,0.0262430166626079,0.026070662960943392,0.02622662803892643,0.026060594244293335,0.026270338277442618,0.026079060367484575,0.02613490997835714,0.026249645768297192,0.026359397167974356,0.026112045450139114,0.026087659022019365,0.02617452995247262,0.026222769190556477,0.026382723359729642,0.026195033701767522
6,0.026565381283802612,0.026835609502855205,0.026565870404502458,0.026832419404262658,0.026565301850072203,0.026810467464721467,0.02658767282608248,0.02687029639773723,0.026549044198240185,0.026823400303980376,0.026579389435165357,0.026703971758234323,0.026774658259729606,0.026859388906951755,0.02664077828581034,0.026650057319165765,0.026750443487128895,0.026664942483472193,0.026803585742939107,0.026685013839445798
