,SignatureLSTM-2-2,SignatureGRU-2-2,SignatureLSTM-3-2,SignatureGRU-3-2,SignatureLSTM-3-3,SignatureGRU-3-3,SignatureLSTM-2_10-2,SignatureGRU-2_10-2,SignatureLSTM-3-3-3,SignatureGRU-3-3-3,SignatureLSTM-4-4,SignatureGRU-4-4,SignatureLSTM-3-3-flatten,SignatureGRU-3-3-flatten,GRU,LSTM,GRU-3,LSTM-3,GRU-flatten,LSTM-flatten
1,0.15969947345210297,0.15309970427366631,0.16417338505385523,0.15028574453576862,0.15442607583514728,0.15194858210776838,0.1630749053574851,0.15303215302770762,0.1637282867476447,0.15019345337882886,0.1625420599591338,0.15894941192138531,0.15153249306518096,0.1444355320889406,0.1604223491821798,0.16199207440935076,0.15638753675200015,0.15325723439358843,0.1428790418514511,0.15507668015569337
6,0.13127704647816082,0.1134812249064308,0.13120868892197315,0.11353860436409127,0.13121513777822474,0.11512986457356007,0.12979873699530023,0.11111195424445497,0.13236462500765162,0.11429915594454447,0.13032821044529036,0.1221762912337669,0.1175246338976638,0.11190563454541969,0.1263231313430114,0.1256758083623748,0.1190074364944302,0.12476634933904802,0.11563231553083816,0.12344436023119845
