,SignatureLSTM-2-2,SignatureGRU-2-2,SignatureLSTM-3-2,SignatureGRU-3-2,SignatureLSTM-3-3,SignatureGRU-3-3,SignatureLSTM-2_10-2,SignatureGRU-2_10-2,SignatureLSTM-3-3-3,SignatureGRU-3-3-3,SignatureLSTM-4-4,SignatureGRU-4-4,SignatureLSTM-3-3-flatten,SignatureGRU-3-3-flatten,GRU,LSTM,GRU-3,LSTM-3,GRU-flatten,LSTM-flatten
1,2.354490694119961,0.737338053096992,3.5179298621707193,1.5633519252157868,2.890416372277523,1.3477697440244965,4.341439931233263,0.7731504045229847,3.5027732906472613,1.6286749829582152,5.388082275876403,2.223184393432801,2.602396538239375,1.377567703287856,1.4046868615357284,1.3622347001033799,3.2741725074736276,1.5592168282361356,1.1488576375185438,0.8869843173330968
6,2.5722476016673532,1.588180123896509,3.503214692127488,0.6938606708990774,5.465062291543122,1.191648247264023,3.292081495441313,0.6855024758769425,2.7364427751026157,4.436067553458485,4.7416907989184205,2.3428408997952124,5.572618023446315,1.0580468937578607,0.3624120310301814,0.11957632613655342,1.4889620505472505,1.033416998150424,2.6028423397737455,1.0210114877400127
